"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2023-12-09,"22:34:00","D5","HRX",71
2023-12-09,"13:51:00","D5","HRN",45
2023-12-09,NA,"D5","PM",970.9
2023-12-09,"09:20:00","D5","PX",972.3
2023-12-09,"13:23:00","D5","PN",969.6
2023-12-09,NA,"D5","PPT",0
2023-12-09,NA,"D5","RS24h",7.9
2023-12-09,NA,"D5","VVM10",5.3
2023-12-09,NA,"D5","DVM10",286
2023-12-09,"23:42:00","D5","VVX10",14.5
2023-12-09,"23:42:00","D5","DVVX10",329
2023-12-09,NA,"X2","TM",12.4
2023-12-09,"14:30:00","X2","TX",17.7
2023-12-09,"02:55:00","X2","TN",8.1
2023-12-09,NA,"X2","HRM",67
2023-12-09,"02:41:00","X2","HRX",82
2023-12-09,"12:51:00","X2","HRN",47
2023-12-09,NA,"X4","TM",13.8
2023-12-09,"14:24:00","X4","TX",18
2023-12-09,"07:48:00","X4","TN",10.4
2023-12-09,NA,"X4","HRM",55
2023-12-09,"17:11:00","X4","HRX",66
2023-12-09,"13:58:00","X4","HRN",45
2023-12-09,NA,"X4","PM",1015.8
2023-12-09,"09:30:00","X4","PX",1017.8
2023-12-09,"14:08:00","X4","PN",1014.3
2023-12-09,NA,"X4","PPT",0
2023-12-09,NA,"X4","RS24h",7.9
2023-12-09,NA,"X4","VVM10",1.8
2023-12-09,NA,"X4","DVM10",275
2023-12-09,"08:47:00","X4","VVX10",7.9
2023-12-09,"08:47:00","X4","DVVX10",312
2023-12-09,NA,"X8","TM",13.2
2023-12-09,"13:37:00","X8","TX",19.1
2023-12-09,"07:46:00","X8","TN",9
2023-12-09,NA,"X8","HRM",57
2023-12-09,"19:40:00","X8","HRX",70
2023-12-09,"13:38:00","X8","HRN",39
2023-12-09,NA,"X8","PM",1009.9
2023-12-09,"09:22:00","X8","PX",1011.9
2023-12-09,"14:08:00","X8","PN",1008.6
2023-12-09,NA,"X8","PPT",0
2023-12-09,NA,"X8","RS24h",7.5
2023-12-09,NA,"X8","VVM10",2.6
2023-12-09,NA,"X8","DVM10",281
2023-12-09,"22:38:00","X8","VVX10",9.8
2023-12-09,"22:38:00","X8","DVVX10",306
2023-12-10,NA,"D5","TM",14.2
2023-12-10,"14:00:00","D5","TX",18.5
2023-12-10,"16:47:00","D5","TN",12
2023-12-10,NA,"D5","HRM",67
2023-12-10,"23:56:00","D5","HRX",85
2023-12-10,"04:39:00","D5","HRN",51
2023-12-10,NA,"D5","PM",973.2
2023-12-10,"10:08:00","D5","PX",975.3
2023-12-10,"00:00:00","D5","PN",971.2
2023-12-10,NA,"D5","PPT",0
2023-12-10,NA,"D5","RS24h",8.3
2023-12-10,NA,"D5","VVM10",5.3
2023-12-10,NA,"D5","DVM10",299
2023-12-10,"02:44:00","D5","VVX10",15.3
2023-12-10,"02:44:00","D5","DVVX10",326
2023-12-10,NA,"X2","TM",13.6
2023-12-10,"11:19:00","X2","TX",17.6
2023-12-10,"06:54:00","X2","TN",9.5
2023-12-10,NA,"X2","HRM",74
2023-12-10,"23:40:00","X2","HRX",93
2023-12-10,"10:56:00","X2","HRN",53
2023-12-10,NA,"X4","TM",15.4
2023-12-10,"11:18:00","X4","TX",19.5
2023-12-10,"07:22:00","X4","TN",11.9
2023-12-10,NA,"X4","HRM",63
2023-12-10,"22:21:00","X4","HRX",74
2023-12-10,"11:19:00","X4","HRN",46
2023-12-10,NA,"X4","PM",1017.7
2023-12-10,"09:40:00","X4","PX",1020
2023-12-10,"00:00:00","X4","PN",1015.3
2023-12-10,NA,"X4","PPT",0
2023-12-10,NA,"X4","RS24h",8.4
2023-12-10,NA,"X4","VVM10",1.3
2023-12-10,NA,"X4","DVM10",235
2023-12-10,"00:52:00","X4","VVX10",6.1
2023-12-10,"00:52:00","X4","DVVX10",283
2023-12-10,NA,"X8","TM",15.4
2023-12-10,"11:47:00","X8","TX",20.2
2023-12-10,"05:31:00","X8","TN",11.4
2023-12-10,NA,"X8","HRM",65
2023-12-10,"22:34:00","X8","HRX",88
2023-12-10,"11:33:00","X8","HRN",46
2023-12-10,NA,"X8","PM",1011.9
2023-12-10,"09:30:00","X8","PX",1014.1
2023-12-10,"00:43:00","X8","PN",1009.2
2023-12-10,NA,"X8","PPT",0
2023-12-10,NA,"X8","RS24h",7.9
2023-12-10,NA,"X8","VVM10",2.1
2023-12-10,NA,"X8","DVM10",274
2023-12-10,"01:21:00","X8","VVX10",14.4
2023-12-10,"01:21:00","X8","DVVX10",336
2023-12-11,NA,"D5","TM",13.8
2023-12-11,"15:00:00","D5","TX",17.9
2023-12-11,"06:50:00","D5","TN",11.6
2023-12-11,NA,"D5","HRM",74
2023-12-11,"06:10:00","D5","HRX",89
2023-12-11,"15:30:00","D5","HRN",57
2023-12-11,NA,"D5","PM",970.3
2023-12-11,"00:00:00","D5","PX",972
2023-12-11,"15:35:00","D5","PN",968.7
2023-12-11,NA,"D5","PPT",0
2023-12-11,NA,"D5","RS24h",7
2023-12-11,NA,"D5","VVM10",2.1
2023-12-11,NA,"D5","DVM10",343
2023-12-11,"12:20:00","D5","VVX10",10
2023-12-11,"12:20:00","D5","DVVX10",327
2023-12-11,NA,"X2","TM",16
2023-12-11,"14:50:00","X2","TX",20.3
2023-12-11,"07:19:00","X2","TN",12.5
2023-12-11,NA,"X2","HRM",69
2023-12-11,"02:24:00","X2","HRX",89
2023-12-11,"15:27:00","X2","HRN",50
2023-12-11,NA,"X4","TM",16.9
2023-12-11,"15:14:00","X4","TX",20.8
2023-12-11,"07:01:00","X4","TN",14.3
2023-12-11,NA,"X4","HRM",61
2023-12-11,"07:02:00","X4","HRX",73
2023-12-11,"15:15:00","X4","HRN",46
2023-12-11,NA,"X4","PM",1014.8
2023-12-11,"00:00:00","X4","PX",1016.4
2023-12-11,"15:14:00","X4","PN",1012.9
2023-12-11,NA,"X4","PPT",0
2023-12-11,NA,"X4","RS24h",7.2
2023-12-11,NA,"X4","VVM10",2.4
2023-12-11,NA,"X4","DVM10",308
2023-12-11,"10:47:00","X4","VVX10",9.2
2023-12-11,"10:47:00","X4","DVVX10",326
2023-12-11,NA,"X8","TM",16
2023-12-11,"14:13:00","X8","TX",20.7
2023-12-11,"06:45:00","X8","TN",11.7
2023-12-11,NA,"X8","HRM",67
2023-12-11,"06:46:00","X8","HRX",87
2023-12-11,"15:05:00","X8","HRN",47
2023-12-11,NA,"X8","PM",1009
2023-12-11,"00:00:00","X8","PX",1010.7
2023-12-11,"15:33:00","X8","PN",1007.3
2023-12-11,NA,"X8","PPT",0
2023-12-11,NA,"X8","RS24h",7
2023-12-11,NA,"X8","VVM10",2.2
2023-12-11,NA,"X8","DVM10",290
2023-12-11,"15:33:00","X8","VVX10",9.5
2023-12-11,"15:33:00","X8","DVVX10",277
2023-12-12,NA,"D5","TM",14.7
2023-12-12,"13:06:00","D5","TX",16.2
2023-12-12,"01:30:00","D5","TN",12.9
2023-12-12,NA,"D5","HRM",62
2023-12-12,"01:00:00","D5","HRX",73
2023-12-12,"06:00:00","D5","HRN",55
2023-12-12,NA,"D5","PM",965.6
2023-12-12,"00:00:00","D5","PX",969.9
2023-12-12,"23:23:00","D5","PN",962.4
2023-12-12,NA,"D5","PPT",0
2023-12-12,NA,"D5","RS24h",3.5
2023-12-12,NA,"D5","VVM10",3.5
2023-12-12,NA,"D5","DVM10",261
2023-12-12,"16:48:00","D5","VVX10",15.1
2023-12-12,"16:48:00","D5","DVVX10",322
2023-12-12,NA,"X2","TM",16.1
2023-12-12,"13:30:00","X2","TX",20
2023-12-12,"05:48:00","X2","TN",12.1
2023-12-12,NA,"X2","HRM",64
2023-12-12,"06:43:00","X2","HRX",83
2023-12-12,"13:47:00","X2","HRN",47
2023-12-12,NA,"X4","TM",17.2
2023-12-12,"13:30:00","X4","TX",20.2
2023-12-12,"05:19:00","X4","TN",13.7
2023-12-12,NA,"X4","HRM",55
2023-12-12,"05:37:00","X4","HRX",68
2023-12-12,"13:37:00","X4","HRN",44
2023-12-12,NA,"X4","PM",1009.8
2023-12-12,"00:00:00","X4","PX",1014.2
2023-12-12,"23:28:00","X4","PN",1006.4
2023-12-12,NA,"X4","PPT",0
2023-12-12,NA,"X4","RS24h",3.7
2023-12-12,NA,"X4","VVM10",1.6
2023-12-12,NA,"X4","DVM10",268
2023-12-12,"09:26:00","X4","VVX10",9.3
2023-12-12,"09:26:00","X4","DVVX10",300
2023-12-12,NA,"X8","TM",17.4
2023-12-12,"13:02:00","X8","TX",19.7
2023-12-12,"00:30:00","X8","TN",13
2023-12-12,NA,"X8","HRM",54
2023-12-12,"00:30:00","X8","HRX",77
2023-12-12,"13:19:00","X8","HRN",47
2023-12-12,NA,"X8","PM",1004.2
2023-12-12,"00:01:00","X8","PX",1008.5
2023-12-12,"23:26:00","X8","PN",1000.7
2023-12-12,NA,"X8","PPT",0
2023-12-12,NA,"X8","RS24h",3.6
2023-12-12,NA,"X8","VVM10",2.9
2023-12-12,NA,"X8","DVM10",291
2023-12-12,"16:53:00","X8","VVX10",11.4
2023-12-12,"16:53:00","X8","DVVX10",293
2023-12-13,NA,"D5","TM",12.3
2023-12-13,"03:20:00","D5","TX",14.7
2023-12-13,"23:56:00","D5","TN",8.1
2023-12-13,NA,"D5","HRM",59
2023-12-13,"23:59:00","D5","HRX",73
2023-12-13,"10:46:00","D5","HRN",47
2023-12-13,NA,"D5","PM",961.5
2023-12-13,"23:58:00","D5","PX",964.3
2023-12-13,"15:18:00","D5","PN",959.9
2023-12-13,NA,"D5","PPT",0
2023-12-13,NA,"D5","RS24h",3.1
2023-12-13,NA,"D5","VVM10",4.1
2023-12-13,NA,"D5","DVM10",261
2023-12-13,"19:33:00","D5","VVX10",17.4
2023-12-13,"19:33:00","D5","DVVX10",318
2023-12-13,NA,"X2","TM",15.1
2023-12-13,"07:32:00","X2","TX",17.6
2023-12-13,"23:30:00","X2","TN",12.3
2023-12-13,NA,"X2","HRM",54
2023-12-13,"04:52:00","X2","HRX",81
2023-12-13,"11:00:00","X2","HRN",39
2023-12-13,NA,"X4","TM",15.6
2023-12-13,"07:46:00","X4","TX",17.5
2023-12-13,"23:58:00","X4","TN",12
2023-12-13,NA,"X4","HRM",48
2023-12-13,"03:38:00","X4","HRX",65
2023-12-13,"12:39:00","X4","HRN",37
2023-12-13,NA,"X4","PM",1005.6
2023-12-13,"23:10:00","X4","PX",1008.2
2023-12-13,"03:31:00","X4","PN",1004
2023-12-13,NA,"X4","PPT",0
2023-12-13,NA,"X4","RS24h",3.1
2023-12-13,NA,"X4","VVM10",4.4
2023-12-13,NA,"X4","DVM10",305
2023-12-13,"19:49:00","X4","VVX10",17
2023-12-13,"19:49:00","X4","DVVX10",319
2023-12-13,NA,"X8","TM",14.8
2023-12-13,"00:00:00","X8","TX",16.7
2023-12-13,"23:32:00","X8","TN",11.1
2023-12-13,NA,"X8","HRM",51
2023-12-13,"03:31:00","X8","HRX",67
2023-12-13,"12:32:00","X8","HRN",38
2023-12-13,NA,"X8","PM",1000.1
2023-12-13,"23:59:00","X8","PX",1003
2023-12-13,"04:55:00","X8","PN",998.5
2023-12-13,NA,"X8","PPT",0
2023-12-13,NA,"X8","RS24h",2.9
2023-12-13,NA,"X8","VVM10",3.7
2023-12-13,NA,"X8","DVM10",297
2023-12-13,"13:51:00","X8","VVX10",15.1
2023-12-13,"13:51:00","X8","DVVX10",282
2023-12-14,NA,"D5","TM",10
2023-12-14,"14:05:00","D5","TX",17.4
2023-12-14,"05:57:00","D5","TN",6.6
2023-12-14,NA,"D5","HRM",55
2023-12-14,"05:40:00","D5","HRX",79
2023-12-14,"14:35:00","D5","HRN",23
2023-12-14,NA,"D5","PM",970.7
2023-12-14,"23:58:00","D5","PX",978.5
2023-12-14,"01:05:00","D5","PN",963.8
2023-12-14,NA,"D5","PPT",0
2023-12-14,NA,"D5","RS24h",9.1
2023-12-14,NA,"D5","VVM10",6.6
2023-12-14,NA,"D5","DVM10",321
2023-12-14,"02:33:00","D5","VVX10",17.1
2023-12-14,"02:33:00","D5","DVVX10",298
2023-12-14,NA,"X2","TM",13.1
2023-12-14,"14:12:00","X2","TX",18.2
2023-12-14,"07:33:00","X2","TN",10.1
2023-12-14,NA,"X2","HRM",51
2023-12-14,"16:45:00","X2","HRX",71
2023-12-14,"13:00:00","X2","HRN",22
2023-12-14,NA,"X4","TM",13.5
2023-12-14,"14:30:00","X4","TX",18.7
2023-12-14,"07:06:00","X4","TN",10.5
2023-12-14,NA,"X4","HRM",47
2023-12-14,"03:47:00","X4","HRX",62
2023-12-14,"14:29:00","X4","HRN",19
2023-12-14,NA,"X4","PM",1015.3
2023-12-14,"23:57:00","X4","PX",1023.7
2023-12-14,"00:00:00","X4","PN",1007.5
2023-12-14,NA,"X4","PPT",0
2023-12-14,NA,"X4","RS24h",9.2
2023-12-14,NA,"X4","VVM10",3.4
2023-12-14,NA,"X4","DVM10",338
2023-12-14,"00:00:00","X4","VVX10",16.1
2023-12-14,"00:00:00","X4","DVVX10",322
2023-12-14,NA,"X8","TM",13
2023-12-14,"14:20:00","X8","TX",18.4
2023-12-14,"22:52:00","X8","TN",9.2
2023-12-14,NA,"X8","HRM",45
2023-12-14,"03:39:00","X8","HRX",66
2023-12-14,"12:37:00","X8","HRN",21
2023-12-14,NA,"X8","PM",1009.7
2023-12-14,"23:52:00","X8","PX",1017.7
2023-12-14,"01:03:00","X8","PN",1002.7
2023-12-14,NA,"X8","PPT",0
2023-12-14,NA,"X8","RS24h",9
2023-12-14,NA,"X8","VVM10",4.6
2023-12-14,NA,"X8","DVM10",314
2023-12-14,"02:34:00","X8","VVX10",13.9
2023-12-14,"02:34:00","X8","DVVX10",317
2023-12-15,NA,"D5","TM",11.7
2023-12-15,"14:03:00","D5","TX",17.5
2023-12-15,"04:14:00","D5","TN",9.2
2023-12-15,NA,"D5","HRM",48
2023-12-15,"22:45:00","D5","HRX",89
2023-12-15,"14:12:00","D5","HRN",32
2023-12-15,NA,"D5","PM",982
2023-12-15,"23:59:00","D5","PX",985.5
2023-12-15,"00:21:00","D5","PN",978.4
2023-12-15,NA,"D5","PPT",0
2023-12-15,NA,"D5","RS24h",9
2023-12-15,NA,"D5","VVM10",5.3
2023-12-15,NA,"D5","DVM10",333
2023-12-15,"04:07:00","D5","VVX10",13
2023-12-15,"04:07:00","D5","DVVX10",322
2023-12-15,NA,"X2","TM",11.8
2023-12-15,"13:03:00","X2","TX",17.8
2023-12-15,"05:44:00","X2","TN",7.4
2023-12-15,NA,"X2","HRM",56
2023-12-15,"02:23:00","X2","HRX",74
2023-12-15,"15:08:00","X2","HRN",33
2023-12-15,NA,"X4","TM",13.8
2023-12-15,"12:39:00","X4","TX",18.4
2023-12-15,"06:53:00","X4","TN",9.9
2023-12-15,NA,"X4","HRM",44
2023-12-15,"01:00:00","X4","HRX",61
2023-12-15,"15:14:00","X4","HRN",29
2023-12-15,NA,"X4","PM",1027.3
2023-12-15,"23:59:00","X4","PX",1031
2023-12-15,"00:30:00","X4","PN",1023.6
2023-12-15,NA,"X4","PPT",0
2023-12-15,NA,"X4","RS24h",9.1
2023-12-15,NA,"X4","VVM10",1.3
2023-12-15,NA,"X4","DVM10",299
2023-12-15,"13:11:00","X4","VVX10",5.7
2023-12-15,"13:11:00","X4","DVVX10",295
2023-12-15,NA,"X8","TM",12.2
2023-12-15,"14:00:00","X8","TX",18.1
2023-12-15,"07:20:00","X8","TN",8.2
2023-12-15,NA,"X8","HRM",50
2023-12-15,"23:59:00","X8","HRX",78
2023-12-15,"15:02:00","X8","HRN",29
2023-12-15,NA,"X8","PM",1021.5
2023-12-15,"23:59:00","X8","PX",1025
2023-12-15,"00:21:00","X8","PN",1017.6
2023-12-15,NA,"X8","PPT",0
2023-12-15,NA,"X8","RS24h",8.9
2023-12-15,NA,"X8","VVM10",1.5
2023-12-15,NA,"X8","DVM10",278
2023-12-15,"12:00:00","X8","VVX10",6.7
2023-12-15,"12:00:00","X8","DVVX10",285
2023-12-16,NA,"D5","TM",9.7
2023-12-16,"12:52:00","D5","TX",15.4
2023-12-16,"08:12:00","D5","TN",6.7
2023-12-16,NA,"D5","HRM",69
2023-12-16,"18:58:00","D5","HRX",93
2023-12-16,"13:06:00","D5","HRN",49
2023-12-16,NA,"D5","PM",986.6
2023-12-16,"10:10:00","D5","PX",988
2023-12-16,"00:56:00","D5","PN",985
2023-12-16,NA,"D5","PPT",0
2023-12-16,NA,"D5","RS24h",8.4
2023-12-16,NA,"D5","VVM10",4.3
2023-12-16,NA,"D5","DVM10",313
2023-12-16,"07:25:00","D5","VVX10",11.6
2023-12-16,"07:25:00","D5","DVVX10",315
2023-12-16,NA,"X2","TM",10.6
2023-12-16,"11:55:00","X2","TX",14.6
2023-12-16,"23:59:00","X2","TN",7.3
2023-12-16,NA,"X2","HRM",69
2023-12-16,"19:55:00","X2","HRX",86
2023-12-16,"11:56:00","X2","HRN",49
2023-12-16,NA,"X4","TM",12.4
2023-12-16,"11:28:00","X4","TX",16.2
2023-12-16,"23:49:00","X4","TN",10.5
2023-12-16,NA,"X4","HRM",59
2023-12-16,"20:22:00","X4","HRX",71
2023-12-16,"11:31:00","X4","HRN",43
2023-12-16,NA,"X4","PM",1032.3
2023-12-16,"10:07:00","X4","PX",1033.9
2023-12-16,"00:52:00","X4","PN",1030.6
2023-12-16,NA,"X4","PPT",0
2023-12-16,NA,"X4","RS24h",8
2023-12-16,NA,"X4","VVM10",1.1
2023-12-16,NA,"X4","DVM10",19
2023-12-16,"09:59:00","X4","VVX10",4.1
2023-12-16,"09:59:00","X4","DVVX10",36
2023-12-16,NA,"X8","TM",11.2
2023-12-16,"12:58:00","X8","TX",16.5
2023-12-16,"23:34:00","X8","TN",7.7
2023-12-16,NA,"X8","HRM",67
2023-12-16,"19:49:00","X8","HRX",92
2023-12-16,"11:35:00","X8","HRN",45
2023-12-16,NA,"X8","PM",1026.4
2023-12-16,"10:11:00","X8","PX",1028
2023-12-16,"01:02:00","X8","PN",1024.7
2023-12-16,NA,"X8","PPT",0
2023-12-16,NA,"X8","RS24h",8.2
2023-12-16,NA,"X8","VVM10",1.6
2023-12-16,NA,"X8","DVM10",305
2023-12-16,"05:14:00","X8","VVX10",8.1
2023-12-16,"05:14:00","X8","DVVX10",335
2023-12-17,NA,"D5","TM",8.3
2023-12-17,"13:02:00","D5","TX",12.3
2023-12-17,"01:30:00","D5","TN",6.5
2023-12-17,NA,"D5","HRM",74
2023-12-17,"23:30:00","D5","HRX",100
2023-12-17,"14:35:00","D5","HRN",47
2023-12-17,NA,"D5","PM",987.7
2023-12-17,"10:12:00","D5","PX",988.8
2023-12-17,"04:17:00","D5","PN",986.7
2023-12-17,NA,"D5","PPT",0
2023-12-17,NA,"D5","RS24h",8.9
2023-12-17,NA,"D5","VVM10",1.8
2023-12-17,NA,"D5","DVM10",75
2023-12-17,"04:11:00","D5","VVX10",6.7
2023-12-17,"04:11:00","D5","DVVX10",322
2023-12-17,NA,"X2","TM",8.8
2023-12-17,"14:12:00","X2","TX",13.5
2023-12-17,"07:32:00","X2","TN",4.9
2023-12-17,NA,"X2","HRM",74
2023-12-17,"19:03:00","X2","HRX",88
2023-12-17,"10:40:00","X2","HRN",54
2023-12-17,NA,"X4","TM",11.1
2023-12-17,"14:09:00","X4","TX",15.3
2023-12-17,"06:58:00","X4","TN",7.3
2023-12-17,NA,"X4","HRM",63
2023-12-17,"23:17:00","X4","HRX",74
2023-12-17,"14:09:00","X4","HRN",43
2023-12-17,NA,"X4","PM",1033.7
2023-12-17,"10:10:00","X4","PX",1034.9
2023-12-17,"04:09:00","X4","PN",1032.8
2023-12-17,NA,"X4","PPT",0
2023-12-17,NA,"X4","RS24h",9
2023-12-17,NA,"X4","VVM10",0.9
2023-12-17,NA,"X4","DVM10",62
2023-12-17,"13:02:00","X4","VVX10",4.6
2023-12-17,"13:02:00","X4","DVVX10",135
2023-12-17,NA,"X8","TM",9.4
2023-12-17,"12:13:00","X8","TX",15.5
2023-12-17,"07:13:00","X8","TN",4.3
2023-12-17,NA,"X8","HRM",74
2023-12-17,"23:40:00","X8","HRX",100
2023-12-17,"14:32:00","X8","HRN",39
2023-12-17,NA,"X8","PM",1027.7
2023-12-17,"10:19:00","X8","PX",1028.9
2023-12-17,"04:14:00","X8","PN",1026.8
2023-12-17,NA,"X8","PPT",0
2023-12-17,NA,"X8","RS24h",8.7
2023-12-17,NA,"X8","VVM10",1
2023-12-17,NA,"X8","DVM10",325
2023-12-17,"15:02:00","X8","VVX10",4.2
2023-12-17,"15:02:00","X8","DVVX10",94
2023-12-18,NA,"D5","TM",10.9
2023-12-18,"14:33:00","D5","TX",15.8
2023-12-18,"03:21:00","D5","TN",7
2023-12-18,NA,"D5","HRM",51
2023-12-18,"02:00:00","D5","HRX",100
2023-12-18,"21:16:00","D5","HRN",22
2023-12-18,NA,"D5","PM",985.2
2023-12-18,"00:00:00","D5","PX",987.6
2023-12-18,"23:59:00","D5","PN",982.6
2023-12-18,NA,"D5","PPT",0
2023-12-18,NA,"D5","RS24h",8.8
2023-12-18,NA,"D5","VVM10",2.1
2023-12-18,NA,"D5","DVM10",285
2023-12-18,"20:02:00","D5","VVX10",8.9
2023-12-18,"20:02:00","D5","DVVX10",325
2023-12-18,NA,"X2","TM",8.6
2023-12-18,"14:42:00","X2","TX",14.5
2023-12-18,"07:09:00","X2","TN",4.4
2023-12-18,NA,"X2","HRM",69
2023-12-18,"00:09:00","X2","HRX",87
2023-12-18,"14:45:00","X2","HRN",46
2023-12-18,NA,"X4","TM",11.4
2023-12-18,"14:39:00","X4","TX",16.1
2023-12-18,"07:01:00","X4","TN",7.5
2023-12-18,NA,"X4","HRM",56
2023-12-18,"02:42:00","X4","HRX",76
2023-12-18,"14:26:00","X4","HRN",36
2023-12-18,NA,"X4","PM",1030.8
2023-12-18,"00:00:00","X4","PX",1033.6
2023-12-18,"23:56:00","X4","PN",1027.7
2023-12-18,NA,"X4","PPT",0
2023-12-18,NA,"X4","RS24h",8.8
2023-12-18,NA,"X4","VVM10",0.6
2023-12-18,NA,"X4","DVM10",137
2023-12-18,"13:38:00","X4","VVX10",3
2023-12-18,"13:38:00","X4","DVVX10",160
2023-12-18,NA,"X8","TM",10.1
2023-12-18,"12:39:00","X8","TX",16.9
2023-12-18,"07:20:00","X8","TN",4.1
2023-12-18,NA,"X8","HRM",61
2023-12-18,"05:00:00","X8","HRX",100
2023-12-18,"13:14:00","X8","HRN",26
2023-12-18,NA,"X8","PM",1024.8
2023-12-18,"00:01:00","X8","PX",1027.5
2023-12-18,"23:55:00","X8","PN",1021.8
2023-12-18,NA,"X8","PPT",0
2023-12-18,NA,"X8","RS24h",8.7
2023-12-18,NA,"X8","VVM10",1
2023-12-18,NA,"X8","DVM10",270
2023-12-18,"18:53:00","X8","VVX10",4.5
2023-12-18,"18:53:00","X8","DVVX10",308
2023-12-19,NA,"D5","TM",13.1
2023-12-19,"14:34:00","D5","TX",17.7
2023-12-19,"23:27:00","D5","TN",7.8
2023-12-19,NA,"D5","HRM",31
2023-12-19,"23:26:00","D5","HRX",53
2023-12-19,"06:49:00","D5","HRN",18
2023-12-19,NA,"D5","PM",978.4
2023-12-19,"00:00:00","D5","PX",982.7
2023-12-19,"23:49:00","D5","PN",973
2023-12-19,NA,"D5","PPT",0
2023-12-19,NA,"D5","RS24h",9
2023-12-19,NA,"D5","VVM10",5.8
2023-12-19,NA,"D5","DVM10",316
2023-12-19,"19:05:00","D5","VVX10",13.5
2023-12-19,"19:05:00","D5","DVVX10",320
2023-12-19,NA,"X2","TM",9.2
2023-12-19,"13:00:00","X2","TX",15.8
2023-12-19,"07:28:00","X2","TN",4.7
2023-12-19,NA,"X2","HRM",64
2023-12-19,"19:00:00","X2","HRX",87
2023-12-19,"10:45:00","X2","HRN",34
2023-12-19,NA,"X4","TM",12.6
2023-12-19,"12:36:00","X4","TX",18.7
2023-12-19,"06:00:00","X4","TN",7.7
2023-12-19,NA,"X4","HRM",46
2023-12-19,"17:35:00","X4","HRX",63
2023-12-19,"12:32:00","X4","HRN",23
2023-12-19,NA,"X4","PM",1023.4
2023-12-19,"00:00:00","X4","PX",1027.8
2023-12-19,"23:44:00","X4","PN",1018.2
2023-12-19,NA,"X4","PPT",0
2023-12-19,NA,"X4","RS24h",8.9
2023-12-19,NA,"X4","VVM10",1
2023-12-19,NA,"X4","DVM10",51
2023-12-19,"19:42:00","X4","VVX10",8.2
2023-12-19,"19:42:00","X4","DVVX10",298
2023-12-19,NA,"X8","TM",12.7
2023-12-19,"14:02:00","X8","TX",20.3
2023-12-19,"05:45:00","X8","TN",8.1
2023-12-19,NA,"X8","HRM",38
2023-12-19,"16:58:00","X8","HRX",63
2023-12-19,"13:00:00","X8","HRN",19
2023-12-19,NA,"X8","PM",1017.5
2023-12-19,"00:00:00","X8","PX",1021.8
2023-12-19,"23:44:00","X8","PN",1012.3
2023-12-19,NA,"X8","PPT",0
2023-12-19,NA,"X8","RS24h",8.8
2023-12-19,NA,"X8","VVM10",2
2023-12-19,NA,"X8","DVM10",309
2023-12-19,"20:02:00","X8","VVX10",10.4
2023-12-19,"20:02:00","X8","DVVX10",317
2023-12-20,NA,"D5","TM",9.4
2023-12-20,"14:02:00","D5","TX",14.3
2023-12-20,"08:07:00","D5","TN",4.7
2023-12-20,NA,"D5","HRM",55
2023-12-20,"04:04:00","D5","HRX",87
2023-12-20,"22:41:00","D5","HRN",36
2023-12-20,NA,"D5","PM",972.3
2023-12-20,"23:24:00","D5","PX",973.8
2023-12-20,"14:44:00","D5","PN",970.5
2023-12-20,NA,"D5","PPT",0
2023-12-20,NA,"D5","RS24h",5.8
2023-12-20,NA,"D5","VVM10",6.7
2023-12-20,NA,"D5","DVM10",334
2023-12-20,"08:06:00","D5","VVX10",14.7
2023-12-20,"08:06:00","D5","DVVX10",316
2023-12-20,NA,"X2","TM",10.2
2023-12-20,"14:30:00","X2","TX",14.3
2023-12-20,"01:03:00","X2","TN",6.6
2023-12-20,NA,"X2","HRM",62
2023-12-20,"05:55:00","X2","HRX",80
2023-12-20,"11:07:00","X2","HRN",42
2023-12-20,NA,"X4","TM",12.1
2023-12-20,"15:15:00","X4","TX",16.2
2023-12-20,"08:15:00","X4","TN",8.9
2023-12-20,NA,"X4","HRM",49
2023-12-20,"05:16:00","X4","HRX",67
2023-12-20,"13:14:00","X4","HRN",37
2023-12-20,NA,"X4","PM",1017.3
2023-12-20,"23:00:00","X4","PX",1019
2023-12-20,"14:48:00","X4","PN",1015.2
2023-12-20,NA,"X4","PPT",0
2023-12-20,NA,"X4","RS24h",5.6
2023-12-20,NA,"X4","VVM10",1.4
2023-12-20,NA,"X4","DVM10",319
2023-12-20,"08:09:00","X4","VVX10",8.6
2023-12-20,"08:09:00","X4","DVVX10",314
2023-12-20,NA,"X8","TM",11.2
2023-12-20,"15:05:00","X8","TX",15.5
2023-12-20,"08:09:00","X8","TN",7.7
2023-12-20,NA,"X8","HRM",50
2023-12-20,"04:13:00","X8","HRX",75
2023-12-20,"12:36:00","X8","HRN",37
2023-12-20,NA,"X8","PM",1011.5
2023-12-20,"23:14:00","X8","PX",1013.1
2023-12-20,"14:54:00","X8","PN",1009.5
2023-12-20,NA,"X8","PPT",0
2023-12-20,NA,"X8","RS24h",5.5
2023-12-20,NA,"X8","VVM10",2.1
2023-12-20,NA,"X8","DVM10",304
2023-12-20,"08:03:00","X8","VVX10",10.2
2023-12-20,"08:03:00","X8","DVVX10",320
2023-12-21,NA,"D5","TM",10.9
2023-12-21,"15:13:00","D5","TX",16.2
2023-12-21,"02:22:00","D5","TN",7
2023-12-21,NA,"D5","HRM",55
2023-12-21,"23:05:00","D5","HRX",72
