"codi_districte","nom_districte","codi_barri","nom_barri","codi_aeb","codi_seccio_censal","geometria_etrs89","geometria_wgs84"
"06","Gràcia","31","la Vila de Gràcia","124","041","POLYGON ((429085.500181114 4583759.95679195, 429008.703181088 4583884.19638487, 428947.584903605 4583848.4728779, 428964.17766379 4583818.64875027, 429020.296853928 4583717.93631858, 429034.441672072 4583695.34520934, 429044.519492892 4583673.02813249, 429048.839124968 4583626.95410531, 429044.329844477 4583591.71014684, 429045.214663294 4583569.00214338, 429084.023226905 4583514.86884244, 429191.290951323 4583607.34697231, 429247.847324121 4583654.95551372, 429254.217357847 4583659.28146223, 429225.119629094 4583692.852689, 429170.16831409 4583777.91611386, 429159.061544707 4583806.66719792, 429085.500181114 4583759.95679195))","POLYGON ((2.15162408136557 41.4022548436762, 2.15069085731671 41.4033670444733, 2.14996393513351 41.4030398974659, 2.15016592167528 41.4027727493162, 2.15084903950234 41.401870627579, 2.15102088859183 41.4016684067217, 2.15114405523662 41.4014682947858, 2.1512011264492 41.4010537047866, 2.15115131779882 41.4007358779333, 2.15116456331283 41.4005314336646, 2.15163512418661 41.4000472993642, 2.15290741242241 41.4008896688063, 2.15357836771782 41.4013234398645, 2.15365406013671 41.401362962587, 2.15330206978201 41.4016627651253, 2.15263478924651 41.4024240600302, 2.15249856387418 41.4026820315486, 2.15162408136557 41.4022548436762))"
"06","Gràcia","31","la Vila de Gràcia","124","042","POLYGON ((429310.111865561 4583598.40202604, 429254.217357847 4583659.28146223, 429247.847324121 4583654.95551372, 429191.290951323 4583607.34697231, 429084.023226905 4583514.86884244, 429115.506873696 4583471.05559829, 429205.145895151 4583349.71690262, 429215.102794347 4583337.22882519, 429244.904979871 4583360.94958374, 429286.222235508 4583393.63824901, 429288.856269821 4583397.98122731, 429327.161505866 4583428.165917, 429397.304933921 4583482.91234886, 429404.455982871 4583489.15929083, 429310.111865561 4583598.40202604))","POLYGON ((2.15432977621575 41.4008195605067, 2.15365406013671 41.401362962587, 2.15357836771782 41.4013234398645, 2.15290741242241 41.4008896688063, 2.15163512418661 41.4000472993642, 2.15201685194124 41.3996554661824, 2.1531032691231 41.3985705112532, 2.15322382790596 41.3984589123622, 2.153577532143 41.3986751793749, 2.15406792877547 41.3989732286817, 2.15409892858038 41.3990125759192, 2.15455359393827 41.3992878059199, 2.15538623526334 41.3997870489549, 2.15547104527853 41.3998439407442, 2.15432977621575 41.4008195605067))"
"06","Gràcia","31","la Vila de Gràcia","125","043","POLYGON ((429511.247975903 4583364.53245879, 429404.455982871 4583489.15929083, 429397.304933921 4583482.91234886, 429327.161505866 4583428.165917, 429288.856269821 4583397.98122731, 429286.222235508 4583393.63824901, 429244.904979871 4583360.94958374, 429215.102794347 4583337.22882519, 429216.279782422 4583335.75181604, 429282.386082837 4583249.04030259, 429338.679406203 4583290.45284701, 429398.018747586 4583334.16936676, 429425.825623758 4583319.06914737, 429474.265348262 4583285.26876638, 429533.145776263 4583339.83628804, 429526.277838873 4583347.5813416, 429511.247975903 4583364.53245879))","POLYGON ((2.15676296647367 41.3987308415381, 2.15547104527853 41.3998439407442, 2.15538623526334 41.3997870489549, 2.15455359393827 41.3992878059199, 2.15409892858038 41.3990125759192, 2.15406792877547 41.3989732286817, 2.153577532143 41.3986751793749, 2.15322382790596 41.3984589123622, 2.15323807902202 41.3984457131001, 2.15403893142446 41.3976705510909, 2.15470743827284 41.3980484873677, 2.15541211891689 41.3984474383247, 2.15574648872449 41.3983138772217, 2.15632983254693 41.3980136995035, 2.15702777075638 41.3985103314332, 2.15694471887131 41.3985794864134, 2.15676296647367 41.3987308415381))"
"06","Gràcia","31","la Vila de Gràcia","125","044","POLYGON ((429595.957203545 4583268.99179828, 429533.145776263 4583339.83628804, 429474.265348262 4583285.26876638, 429425.825623758 4583319.06914737, 429398.018747586 4583334.16936676, 429338.679406203 4583290.45284701, 429282.386082837 4583249.04030259, 429358.100236784 4583144.11571541, 429386.485838641 4583094.6294969, 429415.291212975 4583016.6222796, 429720.718966234 4583115.78082748, 429741.274115884 4583134.85966046, 429677.320682496 4583204.91415945, 429622.429163875 4583264.42458785, 429595.957203545 4583268.99179828))","POLYGON ((2.15778732344197 41.3978777627246, 2.15702777075638 41.3985103314332, 2.15632983254693 41.3980136995035, 2.15574648872449 41.3983138772217, 2.15541211891689 41.3984474383247, 2.15470743827284 41.3980484873677, 2.15403893142446 41.3976705510909, 2.15495681036038 41.3967321888094, 2.15530210435403 41.3962889775571, 2.15565573901114 41.3955889237248, 2.1592974222565 41.3965087598986, 2.15954107022064 41.3966823923562, 2.15876798042233 41.3973077580303, 2.1581044939441 41.3978389448229, 2.15778732344197 41.3978777627246))"
"06","Gràcia","31","la Vila de Gràcia","126","045","POLYGON ((429636.115770668 4583340.71346654, 429590.008269496 4583402.54982451, 429526.277838873 4583347.5813416, 429533.145776263 4583339.83628804, 429595.957203545 4583268.99179828, 429622.429163875 4583264.42458785, 429677.320682496 4583204.91415945, 429741.274115884 4583134.85966046, 429745.602147384 4583138.87562529, 429755.636218319 4583147.92354381, 429779.438384794 4583169.16135054, 429913.12942844 4583302.05626287, 429846.814103046 4583385.61277863, 429827.351977379 4583369.55993644, 429811.173872919 4583356.21606761, 429792.374751313 4583340.68222005, 429775.052640049 4583326.46736049, 429713.245253631 4583402.44684148, 429676.929026444 4583373.40713578, 429671.174990441 4583368.80518241, 429636.115770668 4583340.71346654))","POLYGON ((2.15825933796197 41.3985272490635, 2.15770063467915 41.3990801506894, 2.15694471887131 41.3985794864134, 2.15702777075638 41.3985103314332, 2.15778732344197 41.3978777627246, 2.1581044939441 41.3978389448229, 2.15876798042233 41.3973077580303, 2.15954107022064 41.3966823923562, 2.15959237232186 41.3967189408596, 2.15971134136321 41.3968013088251, 2.15999357924274 41.3969946690801, 2.16157729753039 41.3982032702319, 2.16077439250176 41.3989500512456, 2.16054345632578 41.3988037707692, 2.16035148887121 41.398682175263, 2.16012842490394 41.3985406262377, 2.15992287606928 41.3984110854351, 2.15917475130812 41.3990900051092, 2.15874372604371 41.3988252796046, 2.1586754337155 41.3987833282136, 2.15825933796197 41.3985272490635))"
"06","Gràcia","31","la Vila de Gràcia","126","046","POLYGON ((429641.197204929 4583645.99337764, 429619.010380818 4583667.7085512, 429616.12636327 4583665.46457456, 429579.644120426 4583634.46187047, 429611.303813261 4583596.43162393, 429643.339502253 4583557.92637448, 429715.312815575 4583472.9318138, 429783.703144411 4583389.83228142, 429811.173872919 4583356.21606761, 429827.351977379 4583369.55993644, 429846.814103046 4583385.61277863, 429825.838325591 4583413.19194158, 429765.495000831 4583496.92440969, 429758.38707286 4583505.84646498, 429714.634533181 4583562.89080497, 429711.827561112 4583566.34982682, 429680.451873482 4583605.03507098, 429658.866061761 4583628.3122395, 429641.197204929 4583645.99337764))","POLYGON ((2.15828464106476 41.4012772392133, 2.15801671887015 41.4014708779877, 2.15798248120605 41.401450414846, 2.1575496878941 41.4011679903326, 2.15793282056534 41.4008282380908, 2.15832050203088 41.4004842392383, 2.15919129995355 41.3997250186356, 2.16001899982563 41.3989825461188, 2.16035148887121 41.398682175263, 2.16054345632578 41.3988037707692, 2.16077439250176 41.3989500512456, 2.1605202936133 41.3991966166118, 2.15978877909308 41.3999454963113, 2.15970272099102 41.4000252331439, 2.15917274275319 41.400535187521, 2.15913876467888 41.400566096302, 2.1587589609388 41.4009117768136, 2.15849804941927 41.4011195376333, 2.15828464106476 41.4012772392133))"
"06","Gràcia","31","la Vila de Gràcia","126","047","POLYGON ((429611.303813261 4583596.43162393, 429579.644120426 4583634.46187047, 429572.824075035 4583628.66692578, 429548.227910405 4583607.6511253, 429511.923672967 4583577.32741968, 429545.985348534 4583537.16815433, 429574.374088882 4583505.04593297, 429642.580430664 4583423.56140182, 429676.929026444 4583373.40713578, 429713.245253631 4583402.44684148, 429775.052640049 4583326.46736049, 429792.374751313 4583340.68222005, 429811.173872919 4583356.21606761, 429783.703144411 4583389.83228142, 429715.312815575 4583472.9318138, 429643.339502253 4583557.92637448, 429611.303813261 4583596.43162393))","POLYGON ((2.15793282056534 41.4008282380908, 2.1575496878941 41.4011679903326, 2.15746878119053 41.401115200023, 2.15717700972842 41.4009237635702, 2.1567462736227 41.4006474671625, 2.15715838704777 41.4002887527591, 2.1575017030851 41.4000019266786, 2.15832703709959 41.3992739962005, 2.15874372604371 41.3988252796046, 2.15917475130812 41.3990900051092, 2.15992287606928 41.3984110854351, 2.16012842490394 41.3985406262377, 2.16035148887121 41.398682175263, 2.16001899982563 41.3989825461188, 2.15919129995355 41.3997250186356, 2.15832050203088 41.4004842392383, 2.15793282056534 41.4008282380908))"
"06","Gràcia","31","la Vila de Gràcia","126","048","POLYGON ((429545.985348534 4583537.16815433, 429511.923672967 4583577.32741968, 429501.555605145 4583568.66550375, 429497.679579767 4583565.42453518, 429465.778370977 4583538.75879385, 429410.137021759 4583494.12224473, 429404.455982871 4583489.15929083, 429511.247975903 4583364.53245879, 429526.277838873 4583347.5813416, 429590.008269496 4583402.54982451, 429636.115770668 4583340.71346654, 429671.174990441 4583368.80518241, 429676.929026444 4583373.40713578, 429642.580430664 4583423.56140182, 429574.374088882 4583505.04593297, 429545.985348534 4583537.16815433))","POLYGON ((2.15715838704777 41.4002887527591, 2.1567462736227 41.4006474671625, 2.15662326128541 41.4005685434532, 2.15657727443386 41.4005390133782, 2.15619878518362 41.4002960469581, 2.15553842135333 41.3998891390105, 2.15547104527853 41.3998439407442, 2.15676296647367 41.3987308415381, 2.15694471887131 41.3985794864134, 2.15770063467915 41.3990801506894, 2.15825933796197 41.3985272490635, 2.1586754337155 41.3987833282136, 2.15874372604371 41.3988252796046, 2.15832703709959 41.3992739962005, 2.1575017030851 41.4000019266786, 2.15715838704777 41.4002887527591))"
"06","Gràcia","31","la Vila de Gràcia","127","049","POLYGON ((429405.691432729 4583670.97425223, 429357.808910878 4583730.2016248, 429353.081882492 4583726.57066308, 429325.230733816 4583707.50488823, 429254.217357847 4583659.28146223, 429310.111865561 4583598.40202604, 429404.455982871 4583489.15929083, 429410.137021759 4583494.12224473, 429465.778370977 4583538.75879385, 429497.679579767 4583565.42453518, 429454.068982117 4583615.20887516, 429427.174230464 4583645.93908483, 429405.691432729 4583670.97425223))","POLYGON ((2.15546462212573 41.4014815892607, 2.15488494118366 41.402010822454, 2.15482881988548 41.4019777043898, 2.15449788859658 41.4018035383397, 2.15365406013671 41.401362962587, 2.15432977621575 41.4008195605067, 2.15547104527853 41.3998439407442, 2.15553842135333 41.3998891390105, 2.15619878518362 41.4002960469581, 2.15657727443386 41.4005390133782, 2.15604981166921 41.4009835773583, 2.15572451735516 41.4012579927519, 2.15546462212573 41.4014815892607))"
"06","Gràcia","31","la Vila de Gràcia","127","050","POLYGON ((429496.365497509 4583805.85950771, 429479.68266202 4583826.23363758, 429436.214380345 4583790.25698996, 429407.777210962 4583768.5872202, 429357.808910878 4583730.2016248, 429405.691432729 4583670.97425223, 429427.174230464 4583645.93908483, 429454.068982117 4583615.20887516, 429497.679579767 4583565.42453518, 429501.555605145 4583568.66550375, 429511.923672967 4583577.32741968, 429548.227910405 4583607.6511253, 429572.824075035 4583628.66692578, 429579.644120426 4583634.46187047, 429616.12636327 4583665.46457456, 429602.227487288 4583680.802683, 429574.988729546 4583710.76289555, 429548.325984966 4583742.38310325, 429531.498145815 4583762.29523434, 429496.365497509 4583805.85950771))","POLYGON ((2.15653355348803 41.4027044071713, 2.15633161647729 41.4028864462352, 2.15581583253675 41.4025586039802, 2.15547818924694 41.4023609360683, 2.15488494118366 41.402010822454, 2.15546462212573 41.4014815892607, 2.15572451735516 41.4012579927519, 2.15604981166921 41.4009835773583, 2.15657727443386 41.4005390133782, 2.15662326128541 41.4005685434532, 2.1567462736227 41.4006474671625, 2.15717700972842 41.4009237635702, 2.15746878119053 41.401115200023, 2.1575496878941 41.4011679903326, 2.15798248120605 41.401450414846, 2.1578144395251 41.4015873427319, 2.1574851240587 41.4018547979141, 2.15716250302144 41.402137253555, 2.1569588887586 41.4023151200121, 2.15653355348803 41.4027044071713))"
"06","Gràcia","31","la Vila de Gràcia","127","051","POLYGON ((429408.801367897 4583913.6691892, 429386.245597456 4583942.11236464, 429304.377067616 4583874.43802826, 429261.883796004 4583839.73637264, 429219.334571498 4583810.93971654, 429170.16831409 4583777.91611386, 429225.119629094 4583692.852689, 429254.217357847 4583659.28146223, 429325.230733816 4583707.50488823, 429353.081882492 4583726.57066308, 429357.808910878 4583730.2016248, 429407.777210962 4583768.5872202, 429436.214380345 4583790.25698996, 429479.68266202 4583826.23363758, 429433.645115754 4583882.42899595, 429408.801367897 4583913.6691892))","POLYGON ((2.1554735212732 41.4036677250406, 2.15520038252867 41.4039219211944, 2.15422894076471 41.4033052089674, 2.15372467858743 41.4029889265376, 2.1532190615306 41.4027258210955, 2.15263478924651 41.4024240600302, 2.15330206978201 41.4016627651253, 2.15365406013671 41.401362962587, 2.15449788859658 41.4018035383397, 2.15482881988548 41.4019777043898, 2.15488494118366 41.402010822454, 2.15547818924694 41.4023609360683, 2.15581583253675 41.4025586039802, 2.15633161647729 41.4028864462352, 2.15577435349606 41.4033885373413, 2.1554735212732 41.4036677250406))"
"06","Gràcia","31","la Vila de Gràcia","128","052","POLYGON ((429595.183932002 4584112.59167132, 429555.441306134 4584158.90298109, 429515.177020959 4584122.54230796, 429498.871907102 4584108.02144029, 429491.862858169 4584101.78049717, 429449.203564882 4584064.3648433, 429428.006422532 4584046.19701522, 429353.692920747 4583982.158618, 429369.507765058 4583962.87549489, 429386.245597456 4583942.11236464, 429408.801367897 4583913.6691892, 429433.645115754 4583882.42899595, 429479.68266202 4583826.23363758, 429516.247902362 4583856.92234109, 429557.239171791 4583891.3240087, 429494.057807181 4583970.03650031, 429589.316399062 4584045.68372861, 429626.953632898 4584075.5684237, 429595.183932002 4584112.59167132))","POLYGON ((2.15767996204019 41.4054756898255, 2.15719914220292 41.4058893168535, 2.15672170359648 41.4055583005477, 2.15652834142641 41.4054260867604, 2.15644522130174 41.4053692622117, 2.15593926271643 41.4050285308237, 2.15568780754232 41.404863039505, 2.15480629972883 41.4042797427895, 2.15499773471942 41.4041074565571, 2.15520038252867 41.4039219211944, 2.1554735212732 41.4036677250406, 2.15577435349606 41.4033885373413, 2.15633161647729 41.4028864462352, 2.15676544511978 41.4031660544947, 2.15725179106026 41.4034794902542, 2.15648682524732 41.4041828858609, 2.15761755394789 41.4048725610024, 2.15806431862509 41.4051450169304, 2.15767996204019 41.4054756898255))"
"06","Gràcia","31","la Vila de Gràcia","128","053","POLYGON ((429664.175286823 4584032.73913349, 429626.953632898 4584075.5684237, 429589.316399062 4584045.68372861, 429494.057807181 4583970.03650031, 429557.239171791 4583891.3240087, 429516.247902362 4583856.92234109, 429479.68266202 4583826.23363758, 429496.365497509 4583805.85950771, 429531.498145815 4583762.29523434, 429598.587564477 4583815.80469076, 429657.356934821 4583863.12721452, 429696.89018616 4583895.23689411, 429747.440513516 4583937.04248429, 429743.02755452 4583942.1165187, 429689.891047417 4584003.110933, 429664.175286823 4584032.73913349))","POLYGON ((2.15851456550976 41.4047625268342, 2.15806431862509 41.4051450169304, 2.15761755394789 41.4048725610024, 2.15648682524732 41.4041828858609, 2.15725179106026 41.4034794902542, 2.15676544511978 41.4031660544947, 2.15633161647729 41.4028864462352, 2.15653355348803 41.4027044071713, 2.1569588887586 41.4023151200121, 2.15775519815685 41.4028029375118, 2.15845271142534 41.4032342982198, 2.15892189095515 41.4035269563311, 2.15952174021439 41.4039079028745, 2.15946836154587 41.4039532172057, 2.15882563420656 41.4044979260508, 2.15851456550976 41.4047625268342))"
"06","Gràcia","31","la Vila de Gràcia","128","054","POLYGON ((429787.372142452 4583891.12517296, 429747.440513516 4583937.04248429, 429696.89018616 4583895.23689411, 429657.356934821 4583863.12721452, 429598.587564477 4583815.80469076, 429531.498145815 4583762.29523434, 429548.325984966 4583742.38310325, 429574.988729546 4583710.76289555, 429602.227487288 4583680.802683, 429616.12636327 4583665.46457456, 429619.010380818 4583667.7085512, 429690.014812577 4583722.91997609, 429764.555279881 4583782.63837205, 429796.666493017 4583809.8461116, 429817.229628316 4583827.11994484, 429828.571702952 4583836.64885286, 429832.129727186 4583839.74082399, 429787.372142452 4583891.12517296))","POLYGON ((2.160004745886 41.4034978308288, 2.15952174021439 41.4039079028745, 2.15892189095515 41.4035269563311, 2.15845271142534 41.4032342982198, 2.15775519815685 41.4028029375118, 2.1569588887586 41.4023151200121, 2.15716250302144 41.402137253555, 2.1574851240587 41.4018547979141, 2.1578144395251 41.4015873427319, 2.15798248120605 41.401450414846, 2.15801671887015 41.4014708779877, 2.15885966009291 41.4019743596038, 2.15974439009906 41.4025187366884, 2.16012535477223 41.4027665915164, 2.1603693328706 41.402923965993, 2.16050390502903 41.4030107794465, 2.16054610866265 41.4030389382525, 2.160004745886 41.4034978308288))"
